trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	38.1  	1   	3  +  9\n\n	---     	1.854	1.559	0   	odd     	even    
2   	40.1  	2   	7  +  5\n\n	---     	1.851	NR  	0   	NR      	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	80.1  	1   	8  +  4\n\n	---     	1.851	NR  	0   	NR      	even    
2   	82.1  	2   	8  +  3\n\n	---     	1.855	0.93	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.1 	1   	2  +  9\n\n	---     	1.855	1.074	1   	odd     	odd     
2   	124.1 	2   	9  +  2\n\n	---     	1.855	1   	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	164.1 	1   	8  +  6\n\n	---     	1.852	1.663	1   	even    	even    
2   	166.1 	2   	2  +  9\n\n	---     	1.855	0.797	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	206.1 	1   	7  +  6\n\n	---     	1.854	1.613	1   	odd     	odd     
2   	208.1 	2   	7  +  9\n\n	---     	1.855	1.811	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	259.4 	1   	7  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	261.4 	2   	9  +  3\n\n	---     	1.856	1.179	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	301.4 	1   	8  +  6\n\n	---     	1.855	1.236	1   	even    	even    
2   	303.4 	2   	6  +  5\n\n	---     	1.856	1.474	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	343.4 	1   	9  +  6\n\n	---     	1.856	1.545	1   	odd     	odd     
2   	345.4 	2   	5  +  9\n\n	---     	1.854	0.879	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	385.4 	1   	8  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	387.4 	2   	6  +  8\n\n	---     	1.856	0.028	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	427.4 	1   	7  +  9\n\n	---     	1.855	1.396	1   	even    	even    
2   	429.4 	2   	4  +  7\n\n	---     	1.856	1.179	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	473.1 	1   	8  +  8\n\n	---     	1.855	1.298	1   	even    	even    
2   	475.1 	2   	8  +  7\n\n	---     	1.852	0.953	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	515.1 	1   	7  +  9\n\n	---     	1.85	1.256	1   	even    	even    
2   	517.1 	2   	5  +  9\n\n	---     	1.855	0.974	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	557.1 	1   	8  +  6\n\n	---     	1.855	0.918	1   	even    	even    
2   	559.1 	2   	7  +  6\n\n	---     	1.856	1.028	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	599.1 	1   	9  +  5\n\n	---     	1.851	0.884	1   	even    	even    
2   	601.1 	2   	7  +  5\n\n	---     	1.853	0.945	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	641.1 	1   	8  +  7\n\n	---     	1.851	1.234	0   	even    	odd     
2   	643.1 	2   	8  +  3\n\n	---     	1.856	1.088	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	688.4 	1   	7  +  4\n\n	---     	1.854	1.581	1   	odd     	odd     
2   	690.4 	2   	7  +  7\n\n	---     	1.855	0.892	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	730.4 	1   	6  +  6\n\n	---     	1.855	0.731	1   	even    	even    
2   	732.4 	2   	5  +  6\n\n	---     	1.854	0.705	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	772.4 	1   	8  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	774.4 	2   	9  +  9\n\n	---     	1.855	1.039	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	814.5 	1   	7  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	816.5 	2   	4  +  9\n\n	---     	1.856	1.62	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	856.5 	1   	6  +  7\n\n	---     	1.855	1.404	1   	odd     	odd     
2   	858.5 	2   	5  +  7\n\n	---     	1.853	0.849	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	911.1 	1   	7  +  9\n\n	---     	1.855	1.343	1   	even    	even    
2   	913.1 	2   	9  +  4\n\n	---     	1.854	1.684	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	953.1 	1   	6  +  5\n\n	---     	1.854	1.108	1   	odd     	odd     
2   	955.1 	2   	9  +  8\n\n	---     	1.856	1.61	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	995.1 	1   	3  +  9\n\n	---     	1.853	1.819	1   	even    	even    
2   	997.1 	2   	8  +  8\n\n	---     	1.855	0.705	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1037.1	1   	6  +  7\n\n	---     	1.855	0.912	1   	odd     	odd     
2   	1039.1	2   	8  +  8\n\n	---     	1.854	0.694	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1079.1	1   	5  +  9\n\n	---     	1.855	1.11	1   	even    	even    
2   	1081.1	2   	4  +  7\n\n	---     	1.855	1.165	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1122.8	1   	9  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1124.8	2   	2  +  9\n\n	---     	1.855	0.747	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1164.8	1   	8  +  4\n\n	---     	1.855	0.986	1   	even    	even    
2   	1166.8	2   	7  +  6\n\n	---     	1.855	0.808	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1206.8	1   	4  +  7\n\n	---     	1.856	1.024	1   	odd     	odd     
2   	1208.8	2   	7  +  8\n\n	---     	1.856	1.022	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1248.8	1   	7  +  7\n\n	---     	1.855	1.03	1   	even    	even    
2   	1250.8	2   	7  +  9\n\n	---     	1.855	1.132	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1290.8	1   	6  +  6\n\n	---     	1.855	0.811	1   	even    	even    
2   	1292.8	2   	6  +  5\n\n	---     	1.856	0.77	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1343.1	1   	9  +  9\n\n	---     	1.855	1.439	1   	even    	even    
2   	1345.1	2   	9  +  6\n\n	---     	1.855	1.237	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1385  	1   	6  +  8\n\n	---     	1.855	1.189	1   	even    	even    
2   	1387  	2   	8  +  9\n\n	---     	1.851	1.132	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1427  	1   	7  +  7\n\n	---     	1.855	0.875	1   	even    	even    
2   	1429.1	2   	4  +  7\n\n	---     	1.855	1.136	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1469  	1   	8  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1471.1	2   	7  +  9\n\n	---     	1.855	1.022	1   	even    	even    
